"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.62818447236165e-52,-0.307353061363813,0.034,0.103,1.17135935690196e-47,"0","9530059O14Rik"
3.97981714037518e-52,-0.284310205399185,0.507,0.62,1.28488396377013e-47,"0","Ddah2"
4.99588312977705e-52,-0.271700319549192,0.19,0.307,1.61292086844852e-47,"0","Zc3h12c"
6.14936908943007e-52,-0.268561787638826,0.642,0.756,1.9853238105225e-47,"0","Phf21a"
6.34494172759172e-52,0.33573126103238,0.625,0.56,2.04846443675299e-47,"0","Ppm1l"
1.8210121221043e-51,-0.254211378871069,0.173,0.288,5.87913763621373e-47,"0","Myt1"
2.24298757829658e-51,-0.28222111258029,0.252,0.386,7.24148539653051e-47,"0","Sept11"
2.74239527032082e-51,0.314735169088878,0.504,0.433,8.85382313023077e-47,"0","Efnb2"
3.23712514945334e-51,-0.250754041865652,0.264,0.395,1.04510585450101e-46,"0","Cdkal1"
3.70144306053895e-51,-1.06532053012235,0.455,0.506,1.195010892095e-46,"0","Gm29260"
6.92459892058218e-51,-0.31620906587817,0.235,0.358,2.23560676150996e-46,"0","Tjp1"
7.31120212133387e-51,0.513057427358608,0.216,0.138,2.36042160487264e-46,"0","Asic2"
1.13564665879448e-50,-0.460627651729001,0.145,0.246,3.66643523791796e-46,"0","Apoe"
1.20973956984665e-50,0.258065810241543,0.784,0.743,3.9056442012499e-46,"0","Chd3"
1.7204538361271e-50,0.321358671111861,0.519,0.445,5.55448520993634e-46,"0","Jakmip2"
1.85537665525087e-50,0.276714608169769,0.689,0.619,5.99008353147743e-46,"0","Soga3"
1.98612814013921e-50,0.347405507277257,0.425,0.348,6.41221470043943e-46,"0","Snap91"
2.46878633483297e-50,-0.317245777790065,0.266,0.39,7.97047668200826e-46,"0","Nrcam"
6.04380758495226e-50,0.32701136286565,0.54,0.449,1.95124327880184e-45,"0","Bhlhe22"
1.08302192170194e-49,-0.272786999731157,0.564,0.656,3.49653627421472e-45,"0","Serbp1"
4.94018071480728e-49,-0.287694657812068,0.606,0.708,1.59493734377553e-44,"0","Ezh2"
1.3491161410868e-48,-1.03796432822665,0.142,0.239,4.35562146149873e-44,"0","Cntnap2"
1.38250273735671e-48,-0.25348480954161,0.297,0.431,4.46341008755613e-44,"0","Hmgn3"
4.44265693549636e-48,-0.307988878645163,0.284,0.414,1.434311791625e-43,"0","Gpcpd1"
5.06511646683413e-48,-0.271471989548911,0.352,0.491,1.6352728513174e-43,"0","Nlk"
5.16493196353174e-48,0.263719287169519,0.113,0.056,1.66749828442622e-43,"0","Lrfn2"
1.0040778995423e-47,-0.275154028951061,0.539,0.663,3.24166549867232e-43,"0","Stag1"
1.22541625090297e-47,0.315367769916639,0.404,0.322,3.95625636604024e-43,"0","Jazf1"
1.91039850973495e-47,0.3462550892246,0.372,0.295,6.1677215886793e-43,"0","Dgkh"
2.93707261970114e-47,-0.312968969271736,0.059,0.133,9.48233895270515e-43,"0","Nusap1"
4.08479102786809e-47,0.35614498052729,0.224,0.147,1.31877478334721e-42,"0","D030068K23Rik"
4.73468099237361e-47,-0.436080719518152,0.156,0.253,1.52859175838782e-42,"0","Gm42047"
1.08116382254179e-46,0.314351631338288,0.51,0.453,3.49053740107617e-42,"0","Apc2"
1.36571360671986e-46,0.344350370941163,0.354,0.277,4.40920637929506e-42,"0","Mir124a-1hg"
1.40996803684352e-46,-0.327291583017762,0.433,0.553,4.55208180694929e-42,"0","Nr2f1"
1.65315914390082e-46,-0.412940733386468,0.072,0.149,5.33722429608379e-42,"0","Ube2c"
1.74900989253379e-46,0.309474991356286,0.615,0.553,5.64667843804535e-42,"0","Ppm1e"
5.96189608855488e-46,-0.281771146092153,0.349,0.483,1.92479815218994e-41,"0","Jarid2"
7.07904569601485e-46,0.318010436793087,0.502,0.445,2.2854699029584e-41,"0","Zfp57"
7.45635327397156e-46,-0.278150889779281,0.288,0.412,2.40728365450172e-41,"0","Hdac8"
1.50839065665883e-45,0.293367796955782,0.7,0.658,4.86983923502302e-41,"0","Rfx3"
1.67926984649363e-45,-0.292022808564605,0.396,0.516,5.42152269940469e-41,"0","Sema3c"
1.95653504857194e-45,0.320430144174013,0.446,0.379,6.3166734043145e-41,"0","Kif5a"
2.18909116842545e-45,-0.31529592521198,0.168,0.267,7.06748083726158e-41,"0","Trim9"
2.24617095378013e-45,-0.293753789305167,0.037,0.101,7.25176292427915e-41,"0","Megf11"
2.45828616806002e-45,-0.293940516578728,0.1,0.186,7.93657689358177e-41,"0","Ncald"
2.98347350856954e-45,-0.282626909669051,0.186,0.29,9.63214422241677e-41,"0","Kcnd3"
4.1747507632661e-45,0.29336766009,0.474,0.389,1.34781828392046e-40,"0","Apba1"
4.49580619953573e-45,-0.388949263484648,0.063,0.136,1.45147103152011e-40,"0","Hs3st5"
7.86705745877501e-45,-0.26393379361853,0.122,0.213,2.53987950056551e-40,"0","Id4"
1.55679286257041e-44,-0.262297039692498,0.665,0.725,5.02610575680858e-40,"0","Atpif1"
3.08796435499401e-44,0.323966059735769,0.408,0.33,9.96949292009818e-40,"0","Cacnb4"
3.16500038810884e-44,0.259648380824044,0.709,0.649,1.02182037530094e-39,"0","Bzw2"
4.02797794505957e-44,-0.571314849078629,0.192,0.288,1.30043267956248e-39,"0","Sgcd"
4.10444131219766e-44,0.289219761024616,0.191,0.122,1.32511887764301e-39,"0","Gm11659"
6.46002767371432e-44,0.34530851742698,0.402,0.334,2.08561993445867e-39,"0","Cacng4"
7.93075816345832e-44,-0.28259960532415,0.09,0.172,2.56044527307252e-39,"0","4930545L23Rik"
3.76512524796306e-43,0.311532707159572,0.506,0.446,1.21557068630487e-38,"0","9330159F19Rik"
4.70270799043634e-43,-0.270132278928249,0.923,0.92,1.51826927471237e-38,"0","Setbp1"
5.78364810536577e-43,-0.303690030211114,0.532,0.608,1.86725079081734e-38,"0","Set"
1.22571715503647e-42,0.393471189997067,0.363,0.3,3.95722783503523e-38,"0","Cdkl5"
4.28763007073873e-42,-0.253971621937853,0.424,0.535,1.384261368338e-37,"0","Ncl"
5.00315048332529e-42,0.28694574769669,0.608,0.56,1.61526713354157e-37,"0","Tcf20"
5.10453764303894e-42,0.336223218131522,0.5,0.455,1.64799997805512e-37,"0","Mapre2"
1.03056123659752e-41,-0.332600658188755,0.111,0.194,3.32716695235509e-37,"0","Zfp385b"
1.20861626694411e-41,0.393499958444426,0.258,0.192,3.90201761782905e-37,"0","Herc3"
1.25299562941693e-41,0.525024373509933,0.413,0.345,4.04529638957257e-37,"0","Alcam"
1.27342110642536e-41,0.285508654500944,0.629,0.582,4.11124004209427e-37,"0","Btbd9"
1.49885179799271e-41,-0.268218185020642,0.307,0.425,4.83904302981946e-37,"0","Cdk17"
2.46856654912115e-41,-0.379839061055846,0.154,0.247,7.96976710383763e-37,"0","Fos"
2.92604970944824e-41,-0.251747168046403,0.044,0.107,9.44675148695363e-37,"0","Gm15577"
4.29755938417424e-41,0.293831659170402,0.43,0.353,1.38746704718065e-36,"0","Scn3a"
4.37519084314472e-41,0.398587367021901,0.286,0.219,1.41253036370927e-36,"0","Peak1"
7.07143845850292e-41,0.403033619851692,0.172,0.109,2.28301390632767e-36,"0","9630014M24Rik"
1.28291814022303e-40,0.26355216684266,0.577,0.473,4.14190121571005e-36,"0","Edil3"
1.53883296342223e-40,0.343951529122137,0.217,0.149,4.96812222240869e-36,"0","Reps2"
1.58773425293565e-40,0.327242853849768,0.214,0.141,5.12600003560273e-36,"0","8030451O07Rik"
2.67617055271645e-40,-0.256000692669825,0.734,0.793,8.64001662944504e-36,"0","Kif21a"
2.95085561379059e-40,-0.29433350540116,0.579,0.678,9.52683734912292e-36,"0","Ncoa1"
3.01955082503418e-40,-0.303142993026663,0.213,0.315,9.74861983862286e-36,"0","Tafa5"
3.50837384605843e-40,-0.252327258990061,0.162,0.258,1.13267849619996e-35,"0","Pola1"
3.79508825370756e-40,0.29234312058699,0.403,0.329,1.22524424270949e-35,"0","Atp8a2"
6.22718969957366e-40,0.397587316774163,0.225,0.16,2.01044819450735e-35,"0","Bcl6"
6.32401583659253e-40,0.30932542491609,0.48,0.422,2.0417085128439e-35,"0","Smpd3"
6.60395843395785e-40,-0.314151299019558,0.264,0.375,2.13208798040329e-35,"0","Hjurp"
7.69737124715308e-40,0.268737923809964,0.323,0.242,2.48509630714337e-35,"0","Gm26936"
1.0085744950471e-39,-0.301962334604622,0.17,0.262,3.25618275725957e-35,"0","2600014E21Rik"
1.20111061503296e-39,0.379168954330629,0.237,0.163,3.8777856206339e-35,"0","Tenm1"
1.35907391080769e-39,0.275929935500637,0.753,0.669,4.38777012104264e-35,"0","Epha3"
2.0266395854181e-39,0.31613666275482,0.497,0.428,6.54300590152233e-35,"0","Pak3"
2.31035816635993e-39,0.413299378343722,0.304,0.232,7.45899134009302e-35,"0","Pde4b"
2.41177700490779e-39,0.294554650120546,0.407,0.336,7.78642206034479e-35,"0","Nmnat2"
5.05976256905127e-39,0.320702690466956,0.343,0.28,1.6335443454182e-34,"0","Celf5"
7.476653656116e-39,-0.330490933742133,0.13,0.213,2.41383763287705e-34,"0","Rian"
2.62745774293315e-38,0.313201030257427,0.354,0.289,8.48274732305967e-34,"0","Unc13a"
2.8691019485359e-38,0.262873533419928,0.19,0.124,9.26289564084816e-34,"0","Gm38251"
3.32632808161433e-38,0.367325627985943,0.188,0.126,1.07390502114919e-33,"0","Arhgap28"
4.30264436223944e-38,-0.344740243430656,0.192,0.283,1.389108732349e-33,"0","Gm38604"
5.01417407845971e-38,0.310370019559095,0.235,0.17,1.61882610123072e-33,"0","Slc1a1"
7.52569188558824e-38,-0.264326630501569,0.238,0.352,2.42966962526216e-33,"0","Gjc1"
8.43983789066518e-38,0.292032972652699,0.332,0.261,2.72480166300125e-33,"0","Arfgef3"
2.68653521744205e-37,0.342554362616661,0.583,0.534,8.67347894951165e-33,"0","Xist"
4.43775170777506e-37,0.297061514876259,0.205,0.144,1.43272813885518e-32,"0","B230334C09Rik"
4.77206189536291e-37,-0.419490168905202,0.102,0.175,1.54066018291791e-32,"0","Kcnip1"
5.02438529954280e-37,-0.253567154080453,0.362,0.459,1.62212279395739e-32,"0","Tagln3"
5.28755552785216e-37,-0.264744618922876,0.066,0.131,1.70708730216707e-32,"0","Emid1"
1.03527951988265e-36,0.318959781033968,0.383,0.321,3.34239992994114e-32,"0","Pou2f2"
1.06439336849957e-36,0.288854121981899,0.422,0.358,3.43639399020085e-32,"0","Svop"
1.10575164541475e-36,-0.25785764933772,0.661,0.747,3.56991918722152e-32,"0","Baz2b"
1.16470149893085e-36,-0.364101003942145,0.24,0.335,3.76023878929824e-32,"0","Tox3"
2.07849587004891e-36,0.305998903743854,0.26,0.187,6.71042391645291e-32,"0","Spock1"
2.54051973689516e-36,-0.372287672266363,0.57,0.656,8.20206797056601e-32,"0","Lrp8"
4.56079582361392e-36,-0.264855661957631,0.499,0.609,1.47245293165376e-31,"0","Rasal2"
7.05344005658222e-36,0.341682614943228,0.349,0.287,2.27720312226757e-31,"0","Olfm2"
7.60771286267689e-36,-0.26276156887308,0.169,0.259,2.45615009771523e-31,"0","Brinp2"
1.05001712844247e-35,-0.325403886691947,0.992,0.989,3.3899802991765e-31,"0","Stmn1"
1.50680426047383e-35,-0.260087382415881,0.678,0.722,4.86471755493975e-31,"0","Hsp90aa1"
2.0904965590584e-35,0.275950751055249,0.574,0.537,6.74916814092006e-31,"0","Daam1"
2.15039672521368e-35,0.304481012869879,0.364,0.3,6.94255582735236e-31,"0","C1qtnf4"
2.63930162772366e-35,-0.320997442986438,0.537,0.639,8.52098530510585e-31,"0","Sox5"
6.17740808867034e-35,0.330269814911415,0.384,0.331,1.99437620142722e-30,"0","Tmem44"
6.87331495956285e-35,-0.439230166326009,0.096,0.167,2.21904973469487e-30,"0","Sparcl1"
7.47401515753543e-35,0.291709061837516,0.186,0.128,2.41298579361031e-30,"0","Stk32b"
1.01194134134719e-34,-0.25080364378762,0.09,0.16,3.2670526205394e-30,"0","Cenpp"
3.8198826431492e-34,-0.255244423257116,0.151,0.233,1.23324911134072e-29,"0","Gm11146"
4.29673019673039e-34,0.258101583060349,0.563,0.531,1.38719934401441e-29,"0","Med13l"
9.37088813024013e-34,0.295090248925126,0.443,0.396,3.02539123284803e-29,"0","D630045J12Rik"
1.09034160778243e-33,-1.00660392729307,0.384,0.459,3.52016788072558e-29,"0","Meg3"
1.18448433556769e-33,0.266966610340723,0.45,0.393,3.82410767738029e-29,"0","Celf3"
1.33600169396605e-33,0.293996994927367,0.313,0.248,4.31328146896939e-29,"0","Ksr2"
1.41075884141694e-33,-0.260593190256135,0.21,0.312,4.55463491951461e-29,"0","Slc3a2"
1.70633774494348e-33,-0.256039795781013,0.118,0.194,5.50891140955001e-29,"0","Stxbp5l"
2.72574383861055e-33,-0.311964565683786,0.227,0.321,8.80006398295415e-29,"0","Fstl5"
2.79071057078607e-33,-0.78202476580395,0.078,0.142,9.00980907778282e-29,"0","Col4a1"
3.2693705235388e-33,0.315964237956814,0.191,0.132,1.0555162735245e-28,"0","Mical2"
3.73357942350472e-33,-1.28643444256074,0.085,0.15,1.2053861168785e-28,"0","Reln"
5.68678479812702e-33,0.270155900924001,0.634,0.61,1.83597847207531e-28,"0","Dst"
5.77703775345334e-33,0.251214314866362,0.641,0.59,1.86511663870241e-28,"0","Gtdc1"
6.89200398020247e-33,0.281008253984802,0.242,0.177,2.22508348500837e-28,"0","Gm15594"
9.48498324587937e-33,-0.382477019864804,0.1,0.168,3.06222684093216e-28,"0","Pid1"
2.9859775026097e-32,0.266798450521456,0.468,0.416,9.64022836717542e-28,"0","St8sia2"
3.55459034132953e-32,0.273268690121618,0.239,0.178,1.14759949169824e-27,"0","Chd5"
5.73274961719996e-32,0.30139804780234,0.304,0.234,1.85081821391301e-27,"0","Sntg1"
6.09983458896979e-32,-0.258768005635335,0.065,0.124,1.9693315970489e-27,"0","Kitl"
6.60314576195385e-32,0.280315011994708,0.531,0.496,2.1318256092468e-27,"0","Acaca"
1.5051249623569e-31,-0.383101861173602,0.209,0.292,4.85929594096924e-27,"0","Ust"
3.70296707368923e-31,0.293700068422514,0.542,0.512,1.19550291974057e-26,"0","Slc24a5"
4.20790551434404e-31,-0.295659140474801,0.113,0.184,1.35852229530597e-26,"0","Efna5"
6.41470191652997e-31,-0.381716909666834,0.184,0.266,2.0709865137517e-26,"0","Airn"
9.87515652393366e-31,0.326369475412892,0.301,0.236,3.18819428375198e-26,"0","Tmeff2"
1.07472020578826e-30,-0.352985731501635,0.493,0.594,3.46973418438738e-26,"0","Gm48742"
1.09266419342049e-30,0.326372844734035,0.291,0.235,3.52766634845805e-26,"0","Sema4d"
1.78432538314137e-30,0.362100310307431,0.31,0.245,5.76069449947192e-26,"0","Ndst3"
2.31681224278781e-30,-0.511144093112273,0.113,0.181,7.47982832584046e-26,"0","Thsd7a"
2.44231247915385e-30,0.28715487080381,0.349,0.286,7.88500583894821e-26,"0","Gm48512"
1.2124683823574e-29,0.295793064761699,0.427,0.382,3.91445417244088e-25,"0","3110039M20Rik"
4.01976189701987e-29,0.291842666774871,0.297,0.241,1.29778012845286e-24,"0","Atp1a3"
4.58878645307184e-29,-0.273599604602256,0.338,0.441,1.48148970637424e-24,"0","Myo1b"
4.64357385006559e-29,0.252846848893947,0.452,0.389,1.49917781749368e-24,"0","Gm20275"
5.7745079471669e-29,0.255856884104872,0.151,0.102,1.86429989074283e-24,"0","Shisa7"
1.23842490965734e-28,0.297124601638038,0.278,0.222,3.99825482082874e-24,"0","Gabrg2"
1.26012795667986e-28,0.296565137254915,0.333,0.281,4.06832310814093e-24,"0","Lmtk3"
3.02706419947367e-28,-0.272244507793669,0.316,0.401,9.77287676800073e-24,"0","Islr2"
5.46729062782854e-28,0.259882891112408,0.598,0.57,1.76511477919444e-23,"0","Fbxl17"
5.97742593231619e-28,0.325474044051097,0.365,0.309,1.92981196224828e-23,"0","Syt4"
5.99528474126458e-28,0.288306090877321,0.333,0.278,1.93557767871727e-23,"0","Gm14964"
1.71118949341314e-27,0.251604982002404,0.237,0.178,5.52457527948433e-23,"0","Gm15414"
2.184636936593e-27,-0.660004870508652,0.078,0.134,7.05310034979051e-23,"0","Col4a2"
2.88505753780347e-27,0.259632920431874,0.212,0.156,9.31440826079851e-23,"0","Klf8"
2.98608184155892e-27,-0.638874187519882,0.056,0.105,9.64056522547296e-23,"0","Dpp10"
5.59019161983814e-27,0.304622543001362,0.244,0.193,1.80479336446474e-22,"0","Ica1"
5.76291816755236e-27,0.534479314157384,0.232,0.175,1.86055813039428e-22,"0","Ptprt"
1.33834652882331e-26,-0.389906399675547,0.179,0.247,4.32085176830605e-22,"0","Dpp6"
2.46530446649137e-26,0.251521041646423,0.439,0.389,7.95923547006738e-22,"0","Pclo"
2.57487107373788e-26,0.318832026574849,0.361,0.322,8.31297126156274e-22,"0","D10Wsu102e"
5.23116751634595e-26,-0.276382422040874,0.834,0.86,1.68888243265229e-21,"0","Gm3764"
7.54087603223593e-26,0.269146888682668,0.231,0.182,2.43457182700737e-21,"0","Tub"
2.21614637318547e-25,0.25972979416549,0.464,0.436,7.15482856582929e-21,"0","Adgrl1"
2.355327034093e-25,0.298404075039539,0.295,0.247,7.60417332956926e-21,"0","Rgl1"
3.71155447114259e-25,0.39570301360636,0.18,0.127,1.19827536100838e-20,"0","Trpm3"
5.19757624043694e-25,0.267889119552621,0.456,0.42,1.67803748922507e-20,"0","1700025G04Rik"
6.39854538935107e-25,-0.284641790747031,0.284,0.376,2.06577037895199e-20,"0","Pde4dip"
7.98404280703309e-25,0.303576315469711,0.245,0.192,2.57764822025063e-20,"0","Samd12"
1.03693205951677e-24,0.317822787453689,0.318,0.273,3.3477351541499e-20,"0","Gpr45"
1.76439503816019e-24,0.26253261146507,0.419,0.38,5.69634938070018e-20,"0","Adam22"
1.85701532471937e-24,0.284784803296016,0.459,0.435,5.99537397585649e-20,"0","Pcnx"
2.73558780580508e-24,-0.403166837356223,0.177,0.245,8.83184523104169e-20,"0","Kcnc2"
5.47850170712681e-24,-0.845986558433233,0.278,0.34,1.76873427614589e-19,"0","Gria1"
1.59296639035653e-23,0.269512455174172,0.505,0.486,5.14289199126606e-19,"0","Atf7"
3.19848800784081e-23,-0.256191699432229,0.3,0.381,1.03263185333141e-18,"0","Wwox"
6.03503490297823e-23,0.292555388682645,0.38,0.343,1.94841101842652e-18,"0","Nuak1"
7.59170624220174e-23,0.337082928572586,0.262,0.218,2.45098236029483e-18,"0","Eml1"
1.30072550145871e-22,-0.303142081834973,0.31,0.382,4.19939228145946e-18,"0","Clvs1"
1.44082016280055e-22,-0.300160566179507,0.221,0.293,4.65168789560158e-18,"0","Fgf12"
1.6708051752813e-22,-0.475066446785976,0.431,0.499,5.39419450839568e-18,"0","Dlgap1"
2.13723170326585e-22,0.339992215687969,0.376,0.343,6.90005255399379e-18,"0","Sik2"
3.48138979141836e-22,0.265249437531239,0.414,0.384,1.12396669415942e-17,"0","Mark1"
1.37378903145974e-21,-0.59595591888913,0.217,0.283,4.43527788806776e-17,"0","Wdr17"
2.39167086520261e-21,-0.34023937556226,0.075,0.124,7.72150938830662e-17,"0","Slc7a5"
4.63363065216341e-21,0.270201649810874,0.197,0.151,1.49596765605096e-16,"0","Nin"
5.77295069464598e-21,0.302403727801527,0.259,0.22,1.86379713176645e-16,"0","Mta3"
9.10345151571716e-21,0.256509428766144,0.214,0.166,2.93904932184928e-16,"0","Gabrb2"
1.904141401306e-20,0.29780255728611,0.426,0.404,6.14752051411641e-16,"0","Bmt2"
3.60064412234834e-20,0.288318439908239,0.31,0.273,1.16246795490016e-15,"0","Ank"
4.6149508093297e-20,0.268429652829258,0.243,0.202,1.48993686879209e-15,"0","Cabp1"
1.32672611983499e-19,-0.343045561288621,0.091,0.142,4.28333527788727e-15,"0","Slc2a1"
2.62326335072843e-19,0.269691598737783,0.324,0.284,8.46920572782673e-15,"0","Gsdme"
8.0591197092141e-19,0.275747546215172,0.347,0.316,2.60188679811977e-14,"0","Spred2"
1.33352392866568e-18,0.253218655795546,0.246,0.203,4.30528200369713e-14,"0","Peli2"
3.81718723533232e-18,0.250298660431119,0.264,0.226,1.23237889892704e-13,"0","Dpf1"
4.91108673370363e-18,-1.9778035916442,0.081,0.124,1.58554435197622e-13,"0","Adarb2"
6.67247878393908e-18,-0.640964371020991,0.079,0.121,2.15420977539473e-13,"0","Igfbp7"
3.31815019633746e-17,-0.310572665897095,0.454,0.532,1.07126479088755e-12,"0","Jun"
4.45756393129694e-17,0.259462375059229,0.271,0.235,1.43912451521922e-12,"0","Mtmr1"
7.05976032669194e-17,0.260745717644703,0.221,0.184,2.27924362147249e-12,"0","Mapk11"
7.43186395424645e-17,-0.323447191089794,0.1,0.148,2.39937727762847e-12,"0","Slc7a1"
2.40733529519194e-14,-0.569848241647551,0.066,0.101,7.77208200052717e-10,"0","Cldn5"
5.13409749518658e-14,-0.345194445434667,0.168,0.216,1.65754337632099e-09,"0","Kcnip4"
5.1378079610567e-14,0.259636285578097,0.263,0.234,1.65874130022715e-09,"0","Camkk2"
6.30903033524855e-14,-0.311861335667961,0.485,0.531,2.03687044373499e-09,"0","Rbfox3"
1.11626184377245e-12,-0.276336199724959,0.2,0.253,3.60385136261936e-08,"0","Xylt1"
7.44003285162023e-12,-0.448222959188921,0.23,0.277,2.40201460614559e-07,"0","Kirrel3"
5.22955624630441e-10,-0.478390535894056,0.252,0.283,1.68836223411938e-05,"0","Gm20754"
2.3951916081449e-09,-0.275010793838898,0.341,0.386,7.73287610689581e-05,"0","Macrod1"
1.98735312102906e-07,-0.467051331163203,0.127,0.153,0.00641616955124233,"0","Grm5"
4.91811934410644e-07,0.496552804456125,0.107,0.14,0.0158781483024476,"0","Egfem1"
0.000197491202798951,-0.271030965746651,0.722,0.696,1,"0","Grip1"
0.000209092017273673,0.262409251836517,0.307,0.31,1,"0","Fut8"
0.000523094326242873,-1.16625722051008,0.096,0.115,1,"0","Hbb-bt"
0.000641684512313733,0.325608894640018,0.117,0.139,1,"0","Cntn5"
0.00497635101898695,-1.34482795980357,0.134,0.153,1,"0","Hba-a1"
0.00790458583557089,0.405818872392365,0.159,0.153,1,"0","Tshz3"
0,1.84258158313711,0.948,0.602,0,"1","Unc5d"
0,1.57751673344813,0.928,0.656,0,"1","Plcb1"
0,1.37300102636477,0.982,0.833,0,"1","Nrg1"
0,1.27543580225421,0.78,0.603,0,"1","Negr1"
0,1.19622024819777,0.585,0.348,0,"1","Nrn1"
0,1.06526516538503,0.414,0.196,0,"1","2600014E21Rik"
0,1.05076246575307,0.55,0.333,0,"1","Zfhx4"
0,1.01003030901496,0.925,0.766,0,"1","Ppp2r2b"
0,0.960244200426395,0.999,0.957,0,"1","Mir99ahg"
0,0.916780953583345,0.787,0.661,0,"1","Pam"
0,0.910961824500289,0.92,0.8,0,"1","Ccser1"
0,0.844738223421915,0.982,0.846,0,"1","Meis2"
0,0.84144247832623,0.932,0.838,0,"1","Trim2"
0,0.817622983503814,0.862,0.641,0,"1","Epha3"
0,0.805143773962083,0.853,0.753,0,"1","2610307P16Rik"
0,0.761377013647685,0.867,0.727,0,"1","Srrm4"
0,0.742877444083324,0.833,0.648,0,"1","Ptprk"
0,0.718074276890775,0.981,0.934,0,"1","Mir100hg"
0,0.687875830359168,0.992,0.948,0,"1","Nfib"
0,0.662318373978066,0.978,0.911,0,"1","Igfbpl1"
0,0.436531896608027,1,1,0,"1","Malat1"
0,-0.726261496974829,0.136,0.469,0,"1","Asap1"
0,-0.736585022775364,0.753,0.921,0,"1","Map1b"
0,-0.750286952203263,0.671,0.892,0,"1","Ncam1"
0,-0.812885447613828,0.702,0.885,0,"1","Ank2"
0,-0.866040828478972,0.654,0.877,0,"1","Ctnnd2"
0,-0.890652614487014,0.235,0.57,0,"1","Shtn1"
0,-0.893699045514468,0.243,0.581,0,"1","D430041D05Rik"
0,-0.929483446570233,0.452,0.742,0,"1","Mapt"
0,-0.957482037898103,0.184,0.504,0,"1","Cadm1"
0,-0.985344429476589,0.032,0.295,0,"1","Tnr"
